"Route","Yeartaken","Month","Day","Hour","Volume"
"N84",2016,"August","Sun",9,"224"
"N84",2016,"August","Sun",10,"409"
"N84",2016,"August","Sun",11,"576"
"N84",2016,"August","Sun",12,"706"
"N84",2016,"August","Sun",13,"751"
"N84",2016,"August","Sun",14,"779"
"N84",2016,"August","Sun",15,"731"
"N84",2016,"August","Sun",16,"635"
"N84",2016,"August","Sun",17,"693"
"N84",2016,"August","Sun",18,"777"
"N84",2016,"August","Sun",19,"567"
"N84",2016,"August","Sun",20,"477"
"N84",2016,"August","Sun",21,"314"
"N84",2016,"August","Sun",22,"221"
"N84",2016,"August","Sun",23,"132"
"N84",2016,"August","Mon",0,"72"
"N84",2016,"August","Mon",1,"47"
"N84",2016,"August","Mon",2,"30"
"N84",2016,"August","Mon",3,"33"
"N84",2016,"August","Mon",4,"39"
"N84",2016,"August","Mon",5,"101"
"N84",2016,"August","Mon",6,"347"
"N84",2016,"August","Mon",7,"932"
"N84",2016,"August","Mon",8,"1059"
"N84",2016,"August","Mon",9,"718"
"N84",2016,"August","Mon",10,"647"
"N84",2016,"August","Mon",11,"671"
"N84",2016,"August","Mon",12,"779"
"N84",2016,"August","Mon",13,"719"
"N84",2016,"August","Mon",14,"816"
"N84",2016,"August","Mon",15,"882"
"N84",2016,"August","Mon",16,"1121"
"N84",2016,"August","Mon",17,"1386"
"N84",2016,"August","Mon",18,"1117"
"N84",2016,"August","Mon",19,"670"
"N84",2016,"August","Mon",20,"472"
"N84",2016,"August","Mon",21,"412"
"N84",2016,"August","Mon",22,"254"
"N84",2016,"August","Mon",23,"177"
"N84",2016,"August","Tue",0,"90"
"N84",2016,"August","Tue",1,"51"
"N84",2016,"August","Tue",2,"30"
"N84",2016,"August","Tue",3,"19"
"N84",2016,"August","Tue",4,"33"
"N84",2016,"August","Tue",5,"95"
"N84",2016,"August","Tue",6,"353"
"N84",2016,"August","Tue",7,"981"
"N84",2016,"August","Tue",8,"1084"
"N84",2016,"August","Tue",9,"827"
"N84",2016,"August","Tue",10,"650"
"N84",2016,"August","Tue",11,"712"
"N84",2016,"August","Tue",12,"735"
"N84",2016,"August","Tue",13,"783"
"N84",2016,"August","Tue",14,"872"
"N84",2016,"August","Tue",15,"908"
"N84",2016,"August","Tue",16,"1110"
"N84",2016,"August","Tue",17,"1414"
"N84",2016,"August","Tue",18,"1211"
"N84",2016,"August","Tue",19,"718"
"N84",2016,"August","Tue",20,"454"
"N84",2016,"August","Tue",21,"333"
"N84",2016,"August","Tue",22,"222"
"N84",2016,"August","Tue",23,"158"
"N84",2016,"August","Wed",0,"89"
"N84",2016,"August","Wed",1,"45"
"N84",2016,"August","Wed",2,"33"
"N84",2016,"August","Wed",3,"23"
"N84",2016,"August","Wed",4,"38"
"N84",2016,"August","Wed",5,"99"
"N84",2016,"August","Wed",6,"330"
"N84",2016,"August","Wed",7,"965"
"N84",2016,"August","Wed",8,"946"
"N84",2016,"August","Wed",9,"845"
"N84",2016,"August","Wed",10,"698"
"N84",2016,"August","Wed",11,"717"
"N84",2016,"August","Wed",12,"751"
"N84",2016,"August","Wed",13,"744"
"N84",2016,"August","Wed",14,"800"
"N84",2016,"August","Wed",15,"876"
"N84",2016,"August","Wed",16,"1169"
"N84",2016,"August","Wed",17,"1395"
"N84",2016,"August","Wed",18,"1206"
"N84",2016,"August","Wed",19,"661"
"N84",2016,"August","Wed",20,"449"
"N84",2016,"August","Wed",21,"337"
"N84",2016,"August","Wed",22,"242"
"N84",2016,"August","Wed",23,"188"
"N84",2016,"August","Thu",0,"79"
"N84",2016,"August","Thu",1,"38"
"N84",2016,"August","Thu",2,"37"
"N84",2016,"August","Thu",3,"24"
"N84",2016,"August","Thu",4,"32"
"N84",2016,"August","Thu",5,"95"
"N84",2016,"August","Thu",6,"349"
"N84",2016,"August","Thu",7,"950"
"N84",2016,"August","Thu",8,"1043"
"N84",2016,"August","Thu",9,"756"
"N84",2016,"August","Thu",10,"649"
"N84",2016,"August","Thu",11,"747"
"N84",2016,"August","Thu",12,"730"
"N84",2016,"August","Thu",13,"766"
"N84",2016,"August","Thu",14,"834"
"N84",2016,"August","Thu",15,"912"
"N84",2016,"August","Thu",16,"1084"
"N84",2016,"August","Thu",17,"1364"
"N84",2016,"August","Thu",18,"1125"
"N84",2016,"August","Thu",19,"689"
"N84",2016,"August","Thu",20,"495"
"N84",2016,"August","Thu",21,"386"
"N84",2016,"August","Thu",22,"247"
"N84",2016,"August","Thu",23,"159"
"N84",2016,"August","Fri",0,"113"
"N84",2016,"August","Fri",1,"51"
"N84",2016,"August","Fri",2,"39"
"N84",2016,"August","Fri",3,"27"
"N84",2016,"August","Fri",4,"39"
"N84",2016,"August","Fri",5,"94"
"N84",2016,"August","Fri",6,"313"
"N84",2016,"August","Fri",7,"919"
"N84",2016,"August","Fri",8,"1030"
"N84",2016,"August","Fri",9,"749"
"N84",2016,"August","Fri",10,"674"
"N84",2016,"August","Fri",11,"738"
"N84",2016,"August","Fri",12,"874"
"N84",2016,"August","Fri",13,"853"
"N84",2016,"August","Fri",14,"958"
"N84",2016,"August","Fri",15,"986"
"N84",2016,"August","Fri",16,"1219"
"N84",2016,"August","Fri",17,"1291"
"N84",2016,"August","Fri",18,"1075"
"N84",2016,"August","Fri",19,"750"
"N84",2016,"August","Fri",20,"504"
"N84",2016,"August","Fri",21,"369"
"N84",2016,"August","Fri",22,"282"
"N84",2016,"August","Fri",23,"176"
"N84",2016,"August","Sat",0,"121"
"N84",2016,"August","Sat",1,"71"
"N84",2016,"August","Sat",2,"48"
"N84",2016,"August","Sat",3,"37"
"N84",2016,"August","Sat",4,"34"
"N84",2016,"August","Sat",5,"47"
"N84",2016,"August","Sat",6,"108"
"N84",2016,"August","Sat",7,"244"
"N84",2016,"August","Sat",8,"395"
"N84",2016,"August","Sat",9,"546"
"N84",2016,"August","Sat",10,"692"
"N84",2016,"August","Sat",11,"816"
"N84",2016,"August","Sat",12,"858"
"N84",2016,"August","Sat",13,"889"
"N84",2016,"August","Sat",14,"849"
"N84",2016,"August","Sat",15,"870"
"N84",2016,"August","Sat",16,"792"
"N84",2016,"August","Sat",17,"853"
"N84",2016,"August","Sat",18,"729"
"N84",2016,"August","Sat",19,"630"
"N84",2016,"August","Sat",20,"435"
"N84",2016,"August","Sat",21,"367"
"N84",2016,"August","Sat",22,"234"
"N84",2016,"August","Sat",23,"182"
"N84",2016,"August","Sun",0,"104"
"N84",2016,"August","Sun",1,"111"
"N84",2016,"August","Sun",2,"63"
"N84",2016,"August","Sun",3,"73"
"N84",2016,"August","Sun",4,"64"
"N84",2016,"August","Sun",5,"53"
"N84",2016,"August","Sun",6,"70"
"N84",2016,"August","Sun",7,"137"
"N84",2016,"August","Sun",8,"203"
"N84",2016,"August","Sun",9,"289"
"N84",2016,"August","Sun",10,"405"
"N84",2016,"August","Sun",11,"513"
"N84",2016,"August","Sun",12,"683"
"N84",2016,"August","Sun",13,"739"
"N84",2016,"August","Sun",14,"679"
"N84",2016,"August","Sun",15,"643"
"N84",2016,"August","Sun",16,"534"
"N84",2016,"August","Sun",17,"683"
"N84",2016,"August","Sun",18,"714"
"N84",2016,"August","Sun",19,"573"
"N84",2016,"August","Sun",20,"448"
"N84",2016,"August","Sun",21,"389"
"N84",2016,"August","Sun",22,"246"
"N84",2016,"August","Sun",23,"129"
"N84",2016,"August","Mon",0,"67"
"N84",2016,"August","Mon",1,"40"
"N84",2016,"August","Mon",2,"30"
"N84",2016,"August","Mon",3,"24"
"N84",2016,"August","Mon",4,"43"
"N84",2016,"August","Mon",5,"91"
"N84",2016,"August","Mon",6,"346"
"N84",2016,"August","Mon",7,"991"
"N84",2016,"August","Mon",8,"1065"
"N84",2016,"August","Mon",9,"733"
"N84",2016,"August","Mon",10,"630"
"N84",2016,"August","Mon",11,"675"
"N84",2016,"August","Mon",12,"704"
"N84",2016,"August","Mon",13,"766"
"N84",2016,"August","Mon",14,"791"
"N84",2016,"August","Mon",15,"827"
"N84",2016,"August","Mon",16,"1028"
"N84",2016,"August","Mon",17,"700"
"N84",2016,"August","Mon",18,"1087"
"N84",2016,"August","Mon",19,"597"
"N84",2016,"August","Mon",20,"414"
"N84",2016,"August","Mon",21,"355"
"N84",2016,"August","Mon",22,"247"
"N84",2016,"August","Mon",23,"134"
"N84",2016,"August","Tue",0,"83"
"N84",2016,"August","Tue",1,"40"
"N84",2016,"August","Tue",2,"33"
"N84",2016,"August","Tue",3,"22"
"N84",2016,"August","Tue",4,"41"
"N84",2016,"August","Tue",5,"103"
"N84",2016,"August","Tue",6,"357"
"N84",2016,"August","Tue",7,"997"
"N84",2016,"August","Tue",8,"1011"
"N84",2016,"August","Tue",9,"802"
"N84",2016,"August","Tue",10,"652"
"N84",2016,"August","Tue",11,"698"
"N84",2016,"August","Tue",12,"693"
"N84",2016,"August","Tue",13,"746"
"N84",2016,"August","Tue",14,"724"
"N84",2016,"August","Tue",15,"847"
"N84",2016,"August","Tue",16,"1155"
"N84",2016,"August","Tue",17,"1383"
"N84",2016,"August","Tue",18,"1044"
"N84",2016,"August","Tue",19,"611"
"N84",2016,"August","Tue",20,"437"
"N84",2016,"August","Tue",21,"329"
"N84",2016,"August","Tue",22,"252"
"N84",2016,"August","Tue",23,"139"
"N84",2016,"August","Wed",0,"87"
"N84",2016,"August","Wed",1,"52"
"N84",2016,"August","Wed",2,"23"
"N84",2016,"August","Wed",3,"22"
"N84",2016,"August","Wed",4,"42"
"N84",2016,"August","Wed",5,"93"
"N84",2016,"August","Wed",6,"349"
"N84",2016,"August","Wed",7,"981"
"N84",2016,"August","Wed",8,"1019"
"N84",2016,"August","Wed",9,"796"
"N84",2016,"August","Wed",10,"677"
"N84",2016,"August","Wed",11,"717"
"N84",2016,"August","Wed",12,"759"
"N84",2016,"August","Wed",13,"878"
"N84",2016,"August","Wed",14,"875"
"N84",2016,"August","Wed",15,"937"
"N84",2016,"August","Wed",16,"1205"
"N84",2016,"August","Wed",17,"1404"
"N84",2016,"August","Wed",18,"1102"
"N84",2016,"August","Wed",19,"703"
"N84",2016,"August","Wed",20,"458"
"N84",2016,"August","Wed",21,"337"
"N84",2016,"August","Wed",22,"236"
"N84",2016,"August","Wed",23,"165"
"N84",2016,"August","Thu",0,"97"
"N84",2016,"August","Thu",1,"55"
"N84",2016,"August","Thu",2,"50"
"N84",2016,"August","Thu",3,"54"
"N84",2016,"August","Thu",4,"46"
"N84",2016,"August","Thu",5,"102"
"N84",2016,"August","Thu",6,"366"
"N84",2016,"August","Thu",7,"990"
"N84",2016,"August","Thu",8,"1062"
"N84",2016,"August","Thu",9,"774"
"N84",2016,"August","Thu",10,"693"
"N84",2016,"August","Thu",11,"748"
"N84",2016,"August","Thu",12,"669"
"N84",2016,"August","Thu",13,"737"
"N84",2016,"August","Thu",14,"854"
"N84",2016,"August","Thu",15,"904"
"N84",2016,"August","Thu",16,"1134"
"N84",2016,"August","Thu",17,"1424"
"N84",2016,"August","Thu",18,"1144"
"N84",2016,"August","Thu",19,"684"
"N84",2016,"August","Thu",20,"510"
"N84",2016,"August","Thu",21,"429"
"N84",2016,"August","Thu",22,"226"
"N84",2016,"August","Thu",23,"165"
"N84",2016,"August","Fri",0,"103"
"N84",2016,"August","Fri",1,"61"
"N84",2016,"August","Fri",2,"44"
"N84",2016,"August","Fri",3,"30"
"N84",2016,"August","Fri",4,"38"
"N84",2016,"August","Fri",5,"99"
"N84",2016,"August","Fri",6,"335"
"N84",2016,"August","Fri",7,"896"
"N84",2016,"August","Fri",8,"976"
"N84",2016,"August","Fri",9,"778"
"N84",2016,"August","Fri",10,"679"
"N84",2016,"August","Fri",11,"763"
"N84",2016,"August","Fri",12,"843"
"N84",2016,"August","Fri",13,"932"
"N84",2016,"August","Fri",14,"912"
"N84",2016,"August","Fri",15,"987"
"N84",2016,"August","Fri",16,"1270"
"N84",2016,"August","Fri",17,"1318"
"N84",2016,"August","Fri",18,"995"
"N84",2016,"August","Fri",19,"751"
"N84",2016,"August","Fri",20,"538"
"N84",2016,"August","Fri",21,"402"
"N84",2016,"August","Fri",22,"288"
"N84",2016,"August","Fri",23,"180"
"N84",2016,"August","Sat",0,"90"
"N84",2016,"August","Sat",1,"69"
"N84",2016,"August","Sat",2,"61"
"N84",2016,"August","Sat",3,"37"
"N84",2016,"August","Sat",4,"46"
"N84",2016,"August","Sat",5,"51"
"N84",2016,"August","Sat",6,"121"
"N84",2016,"August","Sat",7,"224"
"N84",2016,"August","Sat",8,"378"
"N84",2016,"August","Sat",9,"485"
"N84",2016,"August","Sat",10,"643"
"N84",2016,"August","Sat",11,"799"
"N84",2016,"August","Sat",12,"872"
"N84",2016,"August","Sat",13,"829"
"N84",2016,"August","Sat",14,"862"
"N84",2016,"August","Sat",15,"788"
"N84",2016,"August","Sat",16,"746"
"N84",2016,"August","Sat",17,"811"
"N84",2016,"August","Sat",18,"795"
"N84",2016,"August","Sat",19,"562"
"N84",2016,"August","Sat",20,"452"
"N84",2016,"August","Sat",21,"333"
"N84",2016,"August","Sat",22,"217"
"N84",2016,"August","Sat",23,"161"
"N84",2016,"August","Sun",0,"120"
"N84",2016,"August","Sun",1,"85"
"N84",2016,"August","Sun",2,"66"
"N84",2016,"August","Sun",3,"60"
"N84",2016,"August","Sun",4,"59"
"N84",2016,"August","Sun",5,"36"
"N84",2016,"August","Sun",6,"81"
"N84",2016,"August","Sun",7,"154"
"N84",2016,"August","Sun",8,"217"
"N84",2016,"August","Sun",9,"331"
"N84",2016,"August","Sun",10,"522"
"N84",2016,"August","Sun",11,"554"
"N84",2016,"August","Sun",12,"647"
"N84",2016,"August","Sun",13,"811"
"N84",2016,"August","Sun",14,"688"
"N84",2016,"August","Sun",15,"689"
"N84",2016,"August","Sun",16,"530"
"N84",2016,"August","Sun",17,"612"
"N84",2016,"August","Sun",18,"649"
"N84",2016,"August","Sun",19,"513"
"N84",2016,"August","Sun",20,"443"
"N84",2016,"August","Sun",21,"341"
"N84",2016,"August","Sun",22,"252"
"N84",2016,"August","Sun",23,"142"
"N84",2016,"August","Mon",0,"62"
"N84",2016,"August","Mon",1,"36"
"N84",2016,"August","Mon",2,"22"
"N84",2016,"August","Mon",3,"25"
"N84",2016,"August","Mon",4,"35"
"N84",2016,"August","Mon",5,"96"
"N84",2016,"August","Mon",6,"328"
"N84",2016,"August","Mon",7,"1013"
"N84",2016,"August","Mon",8,"1093"
"N84",2016,"August","Mon",9,"739"
"N84",2016,"August","Mon",10,"603"
"N84",2016,"August","Mon",11,"679"
"N84",2016,"August","Mon",12,"741"
"N84",2016,"August","Mon",13,"746"
"N84",2016,"August","Mon",14,"782"
"N84",2016,"August","Mon",15,"872"
"N84",2016,"August","Mon",16,"1110"
"N84",2016,"August","Mon",17,"1451"
"N84",2016,"August","Mon",18,"1165"
"N84",2016,"August","Mon",19,"601"
"N84",2016,"August","Mon",20,"422"
"N84",2016,"August","Mon",21,"331"
"N84",2016,"August","Mon",22,"220"
"N84",2016,"August","Mon",23,"127"
"N84",2016,"August","Tue",0,"105"
"N84",2016,"August","Tue",1,"30"
"N84",2016,"August","Tue",2,"32"
"N84",2016,"August","Tue",3,"22"
"N84",2016,"August","Tue",4,"29"
"N84",2016,"August","Tue",5,"100"
"N84",2016,"August","Tue",6,"329"
"N84",2016,"August","Tue",7,"1024"
"N84",2016,"August","Tue",8,"1157"
"N84",2016,"August","Tue",9,"782"
"N84",2016,"August","Tue",10,"668"
"N84",2016,"August","Tue",11,"707"
"N84",2016,"August","Tue",12,"726"
"N84",2016,"August","Tue",13,"770"
"N84",2016,"August","Tue",14,"860"
"N84",2016,"August","Tue",15,"894"
"N84",2016,"August","Tue",16,"1151"
"N84",2016,"August","Tue",17,"1378"
"N84",2016,"August","Tue",18,"1200"
"N84",2016,"August","Tue",19,"634"
"N84",2016,"August","Tue",20,"459"
"N84",2016,"August","Tue",21,"362"
"N84",2016,"August","Tue",22,"187"
"N84",2016,"August","Tue",23,"177"
"N84",2016,"August","Wed",0,"107"
"N84",2016,"August","Wed",1,"57"
"N84",2016,"August","Wed",2,"26"
"N84",2016,"August","Wed",3,"20"
"N84",2016,"August","Wed",4,"36"
"N84",2016,"August","Wed",5,"96"
"N84",2016,"August","Wed",6,"345"
"N84",2016,"August","Wed",7,"979"
"N84",2016,"August","Wed",8,"1124"
"N84",2016,"August","Wed",9,"848"
"N84",2016,"August","Wed",10,"687"
"N84",2016,"August","Wed",11,"661"
"N84",2016,"August","Wed",12,"713"
"N84",2016,"August","Wed",13,"745"
"N84",2016,"August","Wed",14,"831"
"N84",2016,"August","Wed",15,"870"
"N84",2016,"August","Wed",16,"1141"
"N84",2016,"August","Wed",17,"1442"
"N84",2016,"August","Wed",18,"1158"
"N84",2016,"August","Wed",19,"662"
"N84",2016,"August","Wed",20,"472"
"N84",2016,"August","Wed",21,"373"
"N84",2016,"August","Wed",22,"236"
"N84",2016,"August","Wed",23,"177"
"N84",2016,"August","Thu",0,"95"
"N84",2016,"August","Thu",1,"42"
"N84",2016,"August","Thu",2,"36"
"N84",2016,"August","Thu",3,"25"
"N84",2016,"August","Thu",4,"35"
"N84",2016,"August","Thu",5,"100"
"N84",2016,"August","Thu",6,"336"
"N84",2016,"August","Thu",7,"1024"
"N84",2016,"August","Thu",8,"1171"
"N84",2016,"August","Thu",9,"793"
"N84",2016,"August","Thu",10,"671"
"N84",2016,"August","Thu",11,"683"
"N84",2016,"August","Thu",12,"734"
"N84",2016,"August","Thu",13,"758"
"N84",2016,"August","Thu",14,"875"
"N84",2016,"August","Thu",15,"945"
"N84",2016,"August","Thu",16,"1145"
"N84",2016,"August","Thu",17,"1396"
"N84",2016,"August","Thu",18,"1198"
"N84",2016,"August","Thu",19,"716"
"N84",2016,"August","Thu",20,"473"
"N84",2016,"August","Thu",21,"372"
"N84",2016,"August","Thu",22,"257"
"N84",2016,"August","Thu",23,"165"
"N84",2016,"August","Fri",0,"100"
"N84",2016,"August","Fri",1,"70"
"N84",2016,"August","Fri",2,"41"
"N84",2016,"August","Fri",3,"22"
"N84",2016,"August","Fri",4,"38"
"N84",2016,"August","Fri",5,"92"
"N84",2016,"August","Fri",6,"312"
"N84",2016,"August","Fri",7,"917"
"N84",2016,"August","Fri",8,"1122"
"N84",2016,"August","Fri",9,"821"
"N84",2016,"August","Fri",10,"738"
"N84",2016,"August","Fri",11,"745"
"N84",2016,"August","Fri",12,"828"
"N84",2016,"August","Fri",13,"907"
"N84",2016,"August","Fri",14,"981"
"N84",2016,"August","Fri",15,"1071"
"N84",2016,"August","Fri",16,"1222"
"N84",2016,"August","Fri",17,"1256"
"N84",2016,"August","Fri",18,"1071"
"N84",2016,"August","Fri",19,"676"
"N84",2016,"August","Fri",20,"554"
"N84",2016,"August","Fri",21,"424"
"N84",2016,"August","Fri",22,"277"
"N84",2016,"August","Fri",23,"192"
"N84",2016,"August","Sat",0,"105"
"N84",2016,"August","Sat",1,"83"
"N84",2016,"August","Sat",2,"61"
"N84",2016,"August","Sat",3,"56"
"N84",2016,"August","Sat",4,"43"
"N84",2016,"August","Sat",5,"54"
"N84",2016,"August","Sat",6,"116"
"N84",2016,"August","Sat",7,"237"
"N84",2016,"August","Sat",8,"419"
"N84",2016,"August","Sat",9,"565"
"N84",2016,"August","Sat",10,"686"
"N84",2016,"August","Sat",11,"818"
"N84",2016,"August","Sat",12,"895"
"N84",2016,"August","Sat",13,"872"
"N84",2016,"August","Sat",14,"807"
"N84",2016,"August","Sat",15,"783"
"N84",2016,"August","Sat",16,"835"
"N84",2016,"August","Sat",17,"847"
"N84",2016,"August","Sat",18,"737"
"N84",2016,"August","Sat",19,"631"
"N84",2016,"August","Sat",20,"447"
"N84",2016,"August","Sat",21,"334"
"N84",2016,"August","Sat",22,"218"
"N84",2016,"August","Sat",23,"178"
"N84",2016,"August","Sun",0,"116"
"N84",2016,"August","Sun",1,"118"
"N84",2016,"August","Sun",2,"78"
"N84",2016,"August","Sun",3,"64"
"N84",2016,"August","Sun",4,"56"
"N84",2016,"August","Sun",5,"54"
"N84",2016,"August","Sun",6,"75"
"N84",2016,"August","Sun",7,"129"
"N84",2016,"August","Sun",8,"151"
"N84",2016,"August","Sun",9,"263"
"N84",2016,"August","Sun",10,"390"
"N84",2016,"August","Sun",11,"532"
"N84",2016,"August","Sun",12,"813"
"N84",2016,"August","Sun",13,"814"
"N84",2016,"August","Sun",14,"846"
"N84",2016,"August","Sun",15,"696"
"N84",2016,"August","Sun",16,"667"
"N84",2016,"August","Sun",17,"731"
"N84",2016,"August","Sun",18,"824"
"N84",2016,"August","Sun",19,"701"
"N84",2016,"August","Sun",20,"550"
"N84",2016,"August","Sun",21,"400"
"N84",2016,"August","Sun",22,"200"
"N84",2016,"August","Sun",23,"132"
"N84",2016,"August","Mon",0,"79"
"N84",2016,"August","Mon",1,"37"
"N84",2016,"August","Mon",2,"26"
"N84",2016,"August","Mon",3,"40"
"N84",2016,"August","Mon",4,"36"
"N84",2016,"August","Mon",5,"93"
"N84",2016,"August","Mon",6,"344"
"N84",2016,"August","Mon",7,"1109"
"N84",2016,"August","Mon",8,"1214"
"N84",2016,"August","Mon",9,"784"
"N84",2016,"August","Mon",10,"631"
"N84",2016,"August","Mon",11,"703"
"N84",2016,"August","Mon",12,"711"
"N84",2016,"August","Mon",13,"735"
"N84",2016,"August","Mon",14,"857"
"N84",2016,"August","Mon",15,"985"
"N84",2016,"August","Mon",16,"1187"
"N84",2016,"August","Mon",17,"1379"
"N84",2016,"August","Mon",18,"1241"
"N84",2016,"August","Mon",19,"630"
"N84",2016,"August","Mon",20,"387"
"N84",2016,"August","Mon",21,"323"
"N84",2016,"August","Mon",22,"188"
"N84",2016,"August","Mon",23,"118"
